Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
728,62,1,23,1,97,3,2,7,3,4.8,1,3,1,1,37,5,2
729,29,1,11,1,78,26,1,16,3,3.7,1,3,1,1,12,4,2
730,41,1,22,0,56,22,0,0,2,3.2,1,1,1,1,46,4,2
731,48,1,3,2,25,20,1,9,2,3.9,1,4,1,1,28,5,3
732,43,1,4,3,28,3,1,18,1,3.5,1,2,1,1,30,4,3
733,34,1,16,1,57,28,0,2,1,2.8,1,1,1,1,28,1,1
734,45,1,5,1,36,38,0,5,0,2.7,1,0,1,1,20,3,1
735,65,1,16,1,69,29,2,22,3,3.1,1,1,1,1,39,0,2
736,61,1,22,0,48,25,1,14,0,3.6,1,0,1,1,48,1,1
737,18,1,5,1,58,5,0,12,1,2.9,1,0,1,1,32,2,2
738,47,1,22,0,24,26,1,20,1,3.6,1,5,1,1,28,4,0
739,56,1,22,0,31,22,0,14,3,3.5,1,0,1,1,27,5,5
740,64,1,18,1,29,22,2,17,2,3.5,1,2,1,1,26,5,1
741,26,1,11,1,69,40,1,14,2,2.8,1,3,1,1,22,2,3
742,22,1,24,1,79,47,3,24,2,4.7,1,2,1,1,23,0,2
743,64,1,13,1,39,27,1,4,2,3.1,1,1,1,1,21,3,5
744,21,1,22,0,84,32,0,7,0,4.9,1,2,1,1,36,1,6
745,67,1,3,2,66,12,2,4,1,4.1,1,3,1,1,42,3,1
746,46,1,24,1,92,21,0,14,0,4.7,1,4,1,1,4,5,4
747,40,1,14,2,45,21,1,18,3,2.5,1,2,1,1,47,2,0
748,51,1,18,1,74,35,0,6,1,4.4,1,3,1,1,13,0,6
749,35,1,8,0,39,40,0,3,0,3.9,1,2,1,1,8,0,5
750,56,1,15,0,71,35,1,13,3,3.7,1,4,1,1,11,3,5
751,25,1,24,1,95,19,0,22,0,3.4,1,2,1,1,5,5,0
752,65,1,6,0,72,34,0,9,0,4.8,1,2,1,1,1,2,4
753,39,1,15,0,85,34,0,24,0,4.2,1,0,1,1,17,4,2
754,47,1,3,2,54,20,1,20,0,3.4,1,5,1,1,27,5,5
755,36,1,6,0,41,32,0,16,1,2.9,1,5,1,1,3,3,5
756,66,1,4,3,24,8,1,22,1,3.3,1,2,1,1,22,4,6
757,62,1,1,0,99,25,2,14,2,4.8,1,4,1,1,24,1,3
758,41,1,9,1,32,22,1,18,0,3.8,1,5,1,1,18,3,5
759,66,1,17,2,71,20,0,15,2,4.6,1,0,1,1,39,0,2
760,51,1,5,1,49,38,3,8,3,2.6,1,3,1,1,25,2,3
761,33,1,6,0,50,22,3,22,0,3.4,1,2,1,1,6,1,0
762,57,1,12,0,91,27,0,24,0,4.2,1,1,1,1,26,0,6
763,45,1,1,0,46,30,1,16,0,3.9,1,4,1,1,43,3,3
764,61,1,23,1,50,32,1,3,1,2.9,1,0,1,1,6,2,4
765,55,1,19,1,39,45,3,19,0,4.2,1,2,1,1,6,3,5
766,54,1,20,2,99,1,1,16,2,3.0,1,5,1,1,13,1,5
767,57,1,6,0,48,27,1,5,3,3.6,1,3,1,1,13,4,4
768,27,1,4,3,77,37,1,3,0,2.5,1,3,1,1,11,1,0
769,64,1,0,0,95,12,3,18,1,2.6,1,1,1,1,45,5,6
770,52,1,21,1,100,7,1,19,1,4.3,1,5,1,1,8,4,4
771,19,1,20,2,54,44,1,7,1,3.3,1,1,1,1,8,2,0
772,22,1,23,1,68,10,0,5,0,2.6,1,3,1,1,34,0,3
773,18,1,11,1,22,12,0,20,0,3.6,1,2,1,1,40,3,1
774,29,1,8,0,84,4,0,9,3,2.6,1,1,1,1,14,3,1
775,42,1,8,0,46,27,1,24,2,3.5,1,4,1,1,11,2,5
776,49,1,7,0,53,16,2,6,3,3.0,1,5,1,1,8,4,4
777,49,1,16,1,60,0,1,12,1,5.0,1,4,1,1,8,5,2
778,55,1,21,1,32,49,3,19,1,2.5,1,1,1,1,37,5,6
779,29,1,21,1,50,20,1,24,2,2.9,1,5,1,1,23,3,0
780,60,1,5,1,94,43,1,2,1,4.6,1,1,1,1,38,1,0
781,34,1,17,2,26,31,1,21,1,3.6,1,2,1,1,38,1,5
782,30,1,15,0,44,44,0,9,3,3.0,1,5,1,1,12,2,3
783,28,1,9,1,57,10,1,8,2,4.5,1,4,1,1,15,1,6
784,63,1,24,1,65,17,0,17,3,4.5,1,3,1,1,38,4,3
785,31,1,11,1,72,0,1,15,3,3.2,1,5,1,1,41,0,2
786,46,1,18,1,62,17,2,17,1,4.0,1,3,1,1,37,4,3
787,70,1,8,0,21,13,2,20,3,4.8,1,1,1,1,16,0,2
788,53,1,7,0,85,21,2,8,1,3.7,1,2,1,1,25,5,6
789,50,1,13,1,51,38,3,24,2,3.8,1,5,1,1,18,0,5
790,33,1,7,0,84,11,2,17,0,2.7,1,4,1,1,4,2,1
791,22,1,23,1,37,17,1,9,2,4.9,1,5,1,1,12,0,5
792,50,1,15,0,44,32,2,11,2,3.1,1,0,1,1,35,4,3
793,34,1,20,2,45,29,1,22,1,4.2,1,3,1,1,45,5,6
794,24,1,13,1,35,0,0,12,2,3.8,1,2,1,1,16,2,4
795,69,1,0,0,50,16,3,24,3,4.2,1,5,1,1,10,3,3
796,39,1,14,2,26,31,1,0,2,4.6,1,5,1,1,34,5,0
797,42,1,21,1,78,2,3,1,0,4.0,1,0,1,1,43,2,0
798,42,1,4,3,82,19,1,22,0,4.0,1,0,1,1,38,3,6
799,29,1,21,1,39,1,1,22,1,3.8,1,0,1,1,48,4,2
800,55,1,1,0,55,27,0,3,2,3.3,1,2,1,1,31,4,0
801,32,1,21,1,20,43,2,6,2,2.6,1,2,1,1,20,1,2
802,25,1,1,0,29,30,0,2,0,4.9,1,1,1,1,12,2,3
803,38,1,13,1,41,7,1,20,3,3.5,1,3,1,1,2,0,6
804,32,1,18,1,38,6,0,19,3,2.8,1,1,1,1,30,5,2
805,43,1,3,2,47,23,1,12,2,2.6,1,5,1,1,28,5,5
806,41,1,5,1,30,6,0,23,2,3.7,1,3,1,1,40,3,4
807,56,1,11,1,56,8,0,4,2,2.7,1,4,1,1,46,4,5
808,27,1,24,1,89,31,2,3,3,3.3,1,1,1,1,15,2,6
809,46,1,17,2,96,48,0,10,0,4.6,1,3,1,1,38,1,2
810,48,1,3,2,81,39,1,22,0,4.9,1,3,1,1,30,4,1
811,52,1,15,0,83,40,2,10,0,4.9,1,5,1,1,32,3,1
812,18,1,20,2,35,12,1,8,3,2.7,1,2,1,1,36,5,5
813,64,1,3,2,56,1,1,13,2,3.2,1,4,1,1,32,2,6
814,54,1,7,0,45,25,2,13,2,2.9,1,5,1,1,14,3,0
815,31,1,16,1,62,22,1,16,3,3.8,1,1,1,1,8,4,4
816,30,1,8,0,84,47,0,20,1,3.0,1,3,1,1,27,5,1
817,26,1,23,1,24,12,0,5,2,3.9,1,5,1,1,24,3,4
818,25,1,7,0,21,27,2,7,1,4.7,1,5,1,1,30,4,3
819,59,1,16,1,91,11,1,15,3,4.9,1,5,1,1,34,3,4
820,55,1,22,0,36,5,2,20,3,4.8,1,3,1,1,28,3,5
821,56,1,20,2,39,17,1,21,1,2.5,1,0,1,1,27,3,4
822,62,1,9,1,39,44,1,8,1,3.9,1,4,1,1,31,2,1
823,35,1,16,1,59,23,0,11,3,3.4,1,4,1,1,23,0,0
824,51,1,22,0,27,9,1,8,3,2.5,1,2,1,1,11,2,5
825,61,1,2,1,94,9,1,23,1,3.0,1,5,1,1,48,1,5
826,27,1,1,0,94,26,3,3,0,3.6,1,3,1,1,17,1,4
827,54,1,5,1,94,20,1,17,3,3.6,1,4,1,1,36,4,6
828,31,1,17,2,51,5,2,8,0,4.1,1,2,1,1,33,0,3
829,24,1,21,1,62,27,1,15,0,3.7,1,0,1,1,27,4,1
830,42,1,21,1,57,11,2,19,1,3.1,1,0,1,1,14,2,3
831,41,1,18,1,76,49,1,12,0,4.2,1,1,1,1,5,2,0
832,66,1,6,0,63,46,1,18,2,4.3,1,1,1,1,47,1,2
833,58,1,10,3,80,4,0,2,0,2.5,1,1,1,1,28,1,1
834,43,1,7,0,68,35,1,17,0,3.5,1,4,1,1,11,2,0
835,52,1,0,0,89,27,1,9,2,3.1,1,2,1,1,18,2,6
836,35,1,3,2,26,19,0,9,2,2.5,1,3,1,1,21,3,6
837,23,1,6,0,90,47,0,22,3,3.9,1,5,1,1,22,1,1
838,25,1,9,1,28,12,0,3,1,4.9,1,1,1,1,33,1,2
839,33,1,4,3,29,16,1,7,1,4.3,1,1,1,1,49,2,0
840,48,1,16,1,31,12,0,20,1,2.6,1,2,1,1,10,3,2
841,42,1,16,1,24,0,0,20,2,4.2,1,0,1,1,18,4,6
842,55,1,23,1,88,42,1,0,2,2.6,1,5,1,1,28,4,3
843,59,1,16,1,87,24,1,22,1,3.6,1,1,1,1,25,4,6
844,65,1,9,1,80,37,2,0,2,3.2,1,1,1,1,6,4,6
845,59,1,14,2,48,24,0,17,3,4.4,1,1,1,1,44,5,1
846,31,1,1,0,21,21,3,4,3,3.7,1,4,1,1,30,5,4
847,49,1,3,2,72,16,1,16,1,3.7,1,1,1,1,42,3,5
848,53,1,9,1,44,29,0,2,0,4.1,1,4,1,1,30,4,4
849,48,1,14,2,73,7,1,10,0,3.6,1,5,1,1,33,2,1
850,23,1,11,1,61,24,2,4,1,4.3,1,1,1,1,24,4,5
851,68,1,17,2,20,6,0,21,3,2.6,1,5,1,1,13,5,4
852,35,1,14,2,86,20,1,18,2,2.9,1,1,1,1,19,3,4
853,34,1,5,1,60,8,0,24,1,4.2,1,3,1,1,23,3,2
854,62,1,8,0,43,7,0,14,3,4.0,1,2,1,1,35,1,4
855,21,1,13,1,44,4,0,2,1,4.3,1,2,1,1,22,5,4
856,70,1,21,1,76,36,0,6,1,3.0,1,0,1,1,14,2,5
857,55,1,16,1,33,1,1,6,2,3.5,1,1,1,1,47,3,3
858,43,1,18,1,60,24,0,5,0,3.0,1,4,1,1,50,3,2
859,19,1,10,3,26,35,0,13,0,3.1,1,2,1,1,33,4,6
860,47,1,9,1,73,48,1,20,3,4.0,1,3,1,1,7,3,4
861,26,1,17,2,87,39,1,12,1,4.1,1,4,1,1,3,1,4
862,46,1,19,1,100,45,3,8,1,3.3,1,0,1,1,35,2,2
863,19,1,4,3,84,3,1,4,3,4.9,1,4,1,1,13,4,3
864,49,1,20,2,41,44,1,5,2,3.9,1,4,1,1,42,4,3
865,51,1,11,1,59,16,2,4,3,3.9,1,3,1,1,5,4,0
866,64,1,2,1,26,5,0,4,3,4.8,1,5,1,1,23,5,0
867,67,1,22,0,69,30,1,10,2,2.7,1,2,1,1,11,4,1
868,37,1,10,3,20,5,1,21,1,3.1,1,2,1,1,23,0,3
869,40,1,5,1,83,32,1,8,2,3.2,1,3,1,1,2,2,2
870,38,1,8,0,54,28,1,19,1,2.7,1,0,1,1,33,4,6
871,66,1,9,1,66,47,1,2,0,2.5,1,4,1,1,6,0,1
872,47,1,7,0,42,10,1,4,1,2.6,1,3,1,1,45,3,5
873,56,1,11,1,33,33,1,16,1,2.9,1,4,1,1,25,1,5
874,51,1,3,2,77,23,1,16,2,4.2,1,2,1,1,24,5,5
875,25,1,10,3,65,18,1,11,0,4.4,1,2,1,1,10,5,2
876,37,1,14,2,39,33,0,7,2,4.1,1,2,1,1,7,0,2
877,41,1,1,0,51,26,0,7,2,3.8,1,0,1,1,1,3,6
878,64,1,7,0,65,26,1,14,3,4.9,1,3,1,1,45,5,2
879,23,1,22,0,89,41,2,1,2,4.9,1,1,1,1,37,3,6
880,62,1,19,1,76,49,2,10,1,4.1,1,2,1,1,14,4,5
881,39,1,0,0,75,27,0,18,1,3.1,1,1,1,1,25,3,4
882,52,1,14,2,61,39,1,19,2,2.7,1,3,1,1,18,5,0
883,50,1,3,2,35,45,1,5,0,3.8,1,3,1,1,37,1,2
884,28,1,20,2,37,37,2,6,0,4.3,1,2,1,1,30,0,4
885,67,1,19,1,91,10,0,24,3,4.1,1,1,1,1,34,0,6
886,41,1,5,1,99,34,0,17,0,4.4,1,2,1,1,49,3,2
887,19,1,18,1,54,43,2,3,2,3.6,1,1,1,1,48,0,4
888,70,1,7,0,47,22,0,21,3,3.3,1,0,1,1,33,4,3
889,49,1,15,0,77,28,2,6,1,3.6,1,1,1,1,44,1,0
890,59,1,1,0,84,2,2,13,0,2.8,1,2,1,1,50,5,6
891,52,1,6,0,51,31,2,17,1,4.3,1,0,1,1,47,2,4
892,20,1,19,1,26,37,2,10,2,3.9,1,5,1,1,24,4,2
893,31,1,18,1,64,30,0,7,2,2.7,1,2,1,1,43,3,4
894,33,1,0,0,51,26,1,18,1,4.7,1,1,1,1,14,5,4
895,44,1,9,1,60,49,0,17,1,3.8,1,2,1,1,3,3,5
896,40,1,8,0,69,23,3,13,1,4.7,1,3,1,1,33,3,5
897,69,1,12,0,29,3,1,10,1,4.7,1,1,1,1,38,1,3
898,29,1,16,1,91,12,1,7,1,3.4,1,1,1,1,46,5,6
899,54,1,1,0,70,27,0,18,1,3.5,1,0,1,1,19,0,2
900,65,1,23,1,58,38,1,15,2,4.0,1,4,1,1,20,4,0
901,54,1,8,0,98,47,0,7,0,3.3,1,2,1,1,42,0,5
902,60,1,15,0,68,24,0,22,2,4.7,1,0,1,1,34,1,4
903,43,1,8,0,44,16,1,0,2,2.8,1,3,1,1,5,1,4
904,44,1,10,3,45,46,1,2,3,3.3,1,1,1,1,3,4,5
905,69,1,24,1,99,1,0,11,1,2.9,1,2,1,1,46,4,2
906,46,1,5,1,68,23,2,5,1,2.8,1,4,1,1,16,5,0
907,41,1,13,1,56,39,1,18,1,4.2,1,4,1,1,21,3,1
908,32,1,23,1,43,24,0,5,3,4.4,1,1,1,1,34,2,1
909,26,1,22,0,99,29,1,21,3,3.6,1,2,1,1,9,4,2
910,61,1,1,0,56,17,0,19,0,2.7,1,1,1,1,36,4,6
911,49,1,9,1,25,39,2,16,1,3.4,1,1,1,1,22,2,4
912,53,1,13,1,74,44,1,1,3,2.8,1,0,1,1,2,0,5
913,24,1,9,1,56,3,1,8,3,3.4,1,3,1,1,32,0,4
914,37,1,20,2,47,43,1,24,0,2.6,1,3,1,1,29,1,2
915,43,1,5,1,67,46,0,17,2,4.1,1,4,1,1,27,5,2
916,31,1,5,1,22,38,0,17,3,2.9,1,5,1,1,33,2,3
917,49,1,11,1,34,12,2,2,1,2.7,1,4,1,1,16,5,4
918,69,1,23,1,64,24,1,12,1,3.7,1,4,1,1,11,0,5
919,65,1,18,1,42,32,1,14,1,4.3,1,0,1,1,11,1,3
920,41,1,16,1,82,20,0,8,3,2.6,1,0,1,1,17,3,1
921,37,1,1,0,81,3,3,6,2,4.3,1,2,1,1,37,1,6
922,70,1,4,3,24,40,0,19,2,4.1,1,1,1,1,18,4,6
923,63,1,20,2,60,9,1,5,0,4.2,1,4,1,1,13,2,4
924,55,1,16,1,24,3,1,19,1,4.2,1,0,1,1,7,4,6
925,52,1,21,1,78,15,3,0,3,3.1,1,4,1,1,37,1,5
926,22,1,11,1,88,2,0,20,3,4.9,1,1,1,1,8,1,4
927,54,1,11,1,63,20,3,8,1,4.4,1,1,1,1,11,1,1
928,28,1,20,2,78,30,0,1,2,4.4,1,4,1,1,8,5,1
929,67,1,5,1,37,3,3,24,3,3.4,1,5,1,1,31,1,2
930,59,1,3,2,94,26,1,23,0,4.5,1,0,1,1,26,3,3
931,26,1,24,1,78,10,0,8,0,4.5,1,5,1,1,20,2,1
932,24,1,4,3,36,26,1,19,3,4.1,1,4,1,1,24,0,3
933,62,1,19,1,24,13,0,2,3,3.2,1,4,1,1,45,3,1
934,70,1,20,2,84,5,1,11,1,2.7,1,5,1,1,33,3,4
935,45,1,11,1,47,36,2,24,1,3.7,1,1,1,1,21,0,4
936,58,1,9,1,51,34,0,23,0,2.6,1,5,1,1,2,0,3
937,31,1,17,2,84,18,1,16,2,2.7,1,2,1,1,28,1,6
938,32,1,18,1,24,14,1,11,2,2.7,1,1,1,1,18,5,5
939,36,1,2,1,97,48,2,20,0,4.8,1,2,1,1,21,3,3
940,25,1,24,1,89,31,0,9,3,4.8,1,3,1,1,24,2,4
941,48,1,1,0,44,5,2,12,1,2.6,1,5,1,1,15,4,2
942,39,1,7,0,35,12,0,1,3,4.5,1,0,1,1,38,4,2
943,26,1,5,1,91,2,1,5,3,3.2,1,1,1,1,38,4,1
944,32,1,8,0,63,35,0,5,3,3.8,1,3,1,1,13,5,3
945,54,1,1,0,97,13,2,7,1,4.8,1,1,1,1,39,1,1
946,38,1,3,2,38,22,1,22,2,4.1,1,5,1,1,8,5,2
947,46,1,4,3,24,37,3,2,1,2.8,1,3,1,1,4,4,5
948,57,1,2,1,32,13,1,4,3,3.9,1,5,1,1,6,1,2
949,49,1,8,0,90,0,0,13,2,4.9,1,1,1,1,11,5,2
950,33,1,11,1,36,25,1,13,2,3.4,1,4,1,1,49,5,4
951,54,1,0,0,37,30,3,21,3,4.1,1,2,1,1,30,4,5
952,47,1,5,1,51,1,1,5,2,2.9,1,1,1,1,34,0,4
953,36,1,8,0,71,11,2,18,0,3.1,1,0,1,1,28,4,4
954,68,1,22,0,50,43,2,5,1,3.6,1,0,1,1,36,5,5
955,60,1,8,0,74,17,2,21,0,3.5,1,4,1,1,18,2,2
956,55,1,5,1,75,23,0,10,2,3.4,1,2,1,1,4,4,4
957,29,1,16,1,99,23,3,5,1,2.9,1,0,1,1,42,3,5
958,38,1,15,0,23,13,3,22,1,4.7,1,5,1,1,11,1,5
959,70,1,20,2,53,46,3,0,3,4.4,1,2,1,1,31,2,1
960,36,1,19,1,99,27,1,5,1,2.6,1,4,1,1,12,1,3
961,18,1,12,0,48,17,3,9,1,4.4,1,4,1,1,20,5,5
962,62,1,3,2,72,37,0,13,0,3.7,1,3,1,1,37,3,5
963,29,1,22,0,64,21,0,8,1,4.4,1,4,1,1,26,3,3
964,21,1,3,2,63,39,0,8,1,2.5,1,0,1,1,14,2,6
965,42,1,14,2,51,2,1,0,1,2.6,1,3,1,1,12,5,1
966,43,1,3,2,55,7,0,1,1,5.0,1,5,1,1,10,2,0
967,58,1,5,1,55,16,1,3,1,4.9,1,1,1,1,19,1,0
968,27,1,9,1,26,9,2,19,2,3.7,1,5,1,1,4,1,6
969,57,1,18,1,67,32,0,7,2,3.1,1,3,1,1,48,0,5
970,40,1,4,3,31,4,2,16,0,3.2,1,1,1,1,37,4,4
971,45,1,11,1,66,4,2,12,3,4.4,1,2,1,1,4,1,4
972,47,1,22,0,67,13,1,5,2,4.3,1,3,1,1,15,2,6
973,61,1,20,2,61,5,0,6,3,3.0,1,4,1,1,33,2,6
974,60,1,10,3,75,5,1,20,0,3.5,1,0,1,1,30,0,5
975,69,1,19,1,90,32,1,0,1,3.6,1,0,1,1,23,0,4
976,58,1,23,1,40,46,1,13,2,3.8,1,0,1,1,2,0,6
977,34,1,24,1,90,8,1,7,0,3.6,1,1,1,1,50,2,2
978,20,1,1,0,20,46,1,1,1,4.6,1,1,1,1,34,1,1
979,56,1,6,0,40,5,1,21,2,2.5,1,4,1,1,33,2,6
980,64,1,8,0,33,28,2,3,0,3.5,1,5,1,1,34,3,4
981,56,1,3,2,98,19,2,11,1,4.0,1,2,1,1,39,4,2
982,27,1,1,0,42,19,1,19,1,3.5,1,3,1,1,47,2,5
983,35,1,4,3,62,42,2,18,2,3.2,1,4,1,1,37,4,4
984,24,1,8,0,45,30,0,9,3,3.5,1,2,1,1,40,5,1
985,26,1,17,2,78,43,1,8,2,3.4,1,2,1,1,8,2,1
986,32,1,7,0,80,47,1,7,0,5.0,1,1,1,1,12,0,0
987,54,1,15,0,96,6,2,15,1,4.5,1,5,1,1,36,0,4
988,62,1,7,0,47,47,1,4,2,2.8,1,1,1,1,48,4,6
989,50,1,13,1,84,34,1,14,3,4.9,1,0,1,1,47,4,3
990,70,1,17,2,31,42,1,0,1,3.1,1,5,1,1,2,0,4
991,48,1,22,0,63,46,2,24,1,4.8,1,5,1,1,24,1,6
992,20,1,18,1,97,48,3,23,1,2.7,1,4,1,1,40,0,1
993,46,1,10,3,99,17,1,7,3,4.6,1,1,1,1,50,3,6
994,51,1,14,2,90,14,1,15,3,4.4,1,5,1,1,25,1,6
995,53,1,17,2,68,31,0,22,0,3.2,1,1,1,1,20,3,4
996,44,1,12,0,80,11,1,11,1,3.0,1,0,1,1,10,5,6
997,29,1,14,2,91,7,0,12,2,4.9,1,4,1,1,32,0,5
998,64,1,13,1,30,16,1,5,1,3.6,1,1,1,1,31,1,3
999,51,1,17,2,90,6,1,23,1,3.8,1,3,1,1,48,0,1
1000,50,1,21,1,28,30,0,3,1,2.9,1,4,1,1,23,3,4
1001,43,1,21,1,46,9,1,18,3,3.9,1,1,1,1,1,0,1
1002,61,1,5,1,60,46,1,14,0,3.6,1,4,1,1,4,3,3
1003,55,1,17,2,59,33,1,23,1,3.5,1,5,1,1,3,0,1
1004,56,1,8,0,68,34,1,8,0,4.0,1,5,1,1,3,1,1
1005,33,1,0,0,79,41,1,1,2,4.8,1,0,1,1,44,1,0
1006,43,1,0,0,94,31,1,6,3,3.9,1,5,1,1,5,3,1
1007,21,1,13,1,83,21,2,10,2,4.5,1,3,1,1,50,5,5
1008,58,1,6,0,62,9,3,21,1,4.8,1,4,1,1,2,2,0
1009,41,1,15,0,85,30,1,16,1,2.6,1,5,1,1,29,4,0
1010,39,1,9,1,30,17,1,19,2,3.1,1,1,1,1,11,5,0
1011,54,1,11,1,24,40,3,7,1,4.7,1,0,1,1,37,2,3
1012,43,1,0,0,25,25,0,9,1,2.9,1,3,1,1,32,3,3
1013,28,1,14,2,37,30,0,20,2,3.8,1,1,1,1,27,2,0
1014,59,1,1,0,69,39,3,8,2,3.8,1,0,1,1,31,5,1
1015,28,1,17,2,97,34,1,22,2,3.0,1,4,1,1,36,3,3
1016,68,1,6,0,24,32,1,5,2,4.1,1,4,1,1,34,1,6
1017,20,1,1,0,30,11,3,2,2,3.4,1,1,1,1,15,0,2
1018,21,1,10,3,53,35,0,14,0,2.5,1,1,1,1,14,2,0
1019,50,1,5,1,70,9,3,4,1,4.9,1,3,1,1,46,1,6
1020,32,1,16,1,76,16,2,0,3,2.8,1,4,1,1,33,5,1
1021,24,1,15,0,95,7,1,1,0,4.5,1,1,1,1,41,3,0
1022,55,1,4,3,51,20,2,10,3,4.9,1,0,1,1,39,4,6
1023,61,1,7,0,41,26,1,10,3,4.9,1,5,1,1,7,1,0
1024,61,1,22,0,71,18,2,21,3,3.5,1,2,1,1,29,0,2
1025,28,1,24,1,66,37,1,17,2,3.5,1,2,1,1,18,5,5
1026,60,1,16,1,84,26,1,13,3,4.9,1,2,1,1,15,2,0
1027,49,1,7,0,95,45,0,21,3,3.0,1,1,1,1,39,4,1
1028,33,1,12,0,90,34,0,20,2,2.8,1,3,1,1,11,1,4
1029,45,1,9,1,36,26,2,10,2,3.7,1,4,1,1,4,1,3
1030,29,1,6,0,22,34,1,17,1,3.6,1,0,1,1,33,5,1
1031,58,1,4,3,89,16,0,2,3,3.3,1,3,1,1,37,3,5
1032,22,1,14,2,50,41,1,20,1,3.4,1,2,1,1,32,1,5
1033,55,1,3,2,36,18,1,10,0,4.0,1,2,1,1,44,2,5
1034,19,1,13,1,52,25,2,19,1,4.6,1,2,1,1,41,0,5
1035,68,1,21,1,29,19,1,13,0,4.2,1,3,1,1,44,0,6
1036,61,1,2,1,89,9,1,3,0,2.8,1,1,1,1,32,5,0
1037,68,1,7,0,47,10,1,24,0,3.7,1,0,1,1,13,0,4
1038,52,1,12,0,25,38,3,3,1,3.4,1,4,1,1,48,3,5
1039,41,1,13,1,74,26,3,5,0,3.0,1,1,1,1,3,0,6
1040,29,1,1,0,46,21,1,11,0,4.8,1,4,1,1,39,5,4
1041,68,1,11,1,22,32,2,11,0,4.0,1,3,1,1,7,1,3
1042,36,1,16,1,25,22,1,14,2,4.9,1,3,1,1,11,1,3
1043,55,1,1,0,80,19,1,12,1,4.9,1,3,1,1,47,2,6
1044,28,1,11,1,76,10,1,8,1,3.3,1,0,1,1,28,3,3
1045,39,1,11,1,30,36,0,20,2,4.4,1,3,1,1,17,0,2
1046,54,1,23,1,79,30,0,1,0,3.5,1,0,1,1,11,4,1
1047,40,1,20,2,22,12,1,11,3,4.2,1,4,1,1,12,5,0
1048,31,1,21,1,36,43,2,13,0,4.2,1,4,1,1,7,2,3
1049,30,1,21,1,77,18,0,24,0,2.7,1,4,1,1,19,5,3
1050,45,1,22,0,33,45,2,17,0,2.8,1,5,1,1,24,1,5
1051,48,1,20,2,64,8,1,0,3,3.8,1,3,1,1,19,5,4
1052,45,1,21,1,53,34,1,9,0,2.6,1,2,1,1,39,4,0
1053,60,1,17,2,36,45,3,16,0,3.0,1,0,1,1,1,2,3
1054,59,1,2,1,70,15,1,2,1,3.3,0,0,1,1,10,3,1
1055,18,1,18,1,96,3,0,5,3,4.9,0,1,1,1,48,4,5
1056,70,1,10,3,27,20,1,14,1,3.3,0,3,1,1,24,3,0
1057,20,1,23,1,64,11,0,1,3,2.9,0,0,1,1,42,5,3
1058,65,1,10,3,23,48,2,12,1,4.4,0,0,1,1,20,2,6
1059,29,1,15,0,33,30,0,22,2,3.1,0,3,1,1,49,0,2
1060,22,1,10,3,34,32,1,0,3,2.5,0,4,1,1,25,3,4
1061,27,1,23,1,35,14,2,7,2,2.6,0,3,1,1,21,3,2
1062,36,1,4,3,62,11,1,7,2,4.4,0,2,1,1,12,5,2
1063,59,1,3,2,75,34,1,3,0,2.6,0,3,1,1,21,3,2
1064,62,1,9,1,29,0,2,9,2,3.3,0,2,1,1,35,1,4
1065,34,1,8,0,28,49,1,22,1,3.5,0,1,1,1,42,2,2
1066,59,1,24,1,20,0,3,2,1,4.1,0,5,1,1,3,4,2
1067,49,1,4,3,96,23,1,18,3,4.0,0,5,1,1,11,4,1
1068,18,1,5,1,43,37,2,15,2,2.7,0,0,1,1,22,4,5
1069,55,1,16,1,94,49,1,13,0,2.5,0,4,1,1,47,2,6
1070,38,1,19,1,81,19,3,23,0,4.3,0,3,1,1,33,5,2
1071,50,1,12,0,75,32,1,11,2,3.3,0,2,1,1,50,3,6
1072,61,1,8,0,81,37,1,0,2,2.6,0,1,1,1,46,2,4
1073,48,1,18,1,92,11,0,6,0,3.5,0,1,1,1,34,3,3
1074,22,1,15,0,96,4,3,17,1,4.0,0,5,1,1,33,2,4
1075,48,1,12,0,71,41,2,23,0,2.6,0,4,1,1,45,0,3
1076,57,1,22,0,50,24,0,9,2,4.9,0,3,1,1,32,3,1
1077,33,1,4,3,72,33,0,4,1,2.9,0,4,1,1,47,5,1
1078,58,1,10,3,28,47,1,16,3,3.7,0,4,1,1,5,4,5
1079,37,1,23,1,59,2,1,19,0,4.4,0,1,1,1,49,2,3
1080,18,1,4,3,33,35,2,2,2,4.4,0,2,1,1,48,0,4
1081,65,1,15,0,59,37,0,2,0,3.8,0,1,1,1,22,1,2
1082,62,1,1,0,30,11,3,3,1,4.5,0,4,1,1,45,2,0
1083,54,1,8,0,85,39,3,5,3,2.6,0,3,1,1,30,5,5
1084,35,1,0,0,97,46,0,20,2,3.3,0,5,1,1,43,1,6
1085,34,1,24,1,36,3,2,17,0,4.1,0,3,1,1,48,1,5
1086,25,1,12,0,85,43,1,21,3,3.0,0,5,1,1,23,5,3
1087,53,1,22,0,62,1,1,13,3,3.0,0,2,1,1,27,4,1
1088,45,1,11,1,71,47,2,23,3,3.4,0,3,1,1,7,0,4
1089,49,1,13,1,21,17,1,21,3,2.7,0,2,1,1,2,4,6
1090,40,1,0,0,61,2,1,19,1,3.8,0,3,1,1,33,4,1
